Cycle_Desc,Post_Date,Eff_Gas_Day,Cap_Type_Desc,Post_Time,Eff_Time,Loc,Loc_Name,Loc_Zn,Flow_Ind_Desc,Loc_Purp_Desc,Loc_QTI_Desc,Meas_Basis_Desc,IT,All_Qty_Avail,Total_Design_Capacity,Operating_Capacity,Total_Scheduled_Quantity,Operationally_Available_Capacity,TSP_Name,TSP
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,40111,Targa Louisiana Field Services LLC,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"25,443","37,473",0,"37,473",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45101,"ANR - STORAGE, LA (D40102/R40101)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"412,000","412,000",0,"412,000",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45101,"ANR - STORAGE, LA (D40102/R40101)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"412,000","412,000","29,098","382,902",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45103,"COLUMBIA - STORAGE, LA (D40104/R40103)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"1,020,000","1,020,000","80,878","939,122",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45103,"COLUMBIA - STORAGE, LA (D40104/R40103)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"1,020,000","1,020,000","34,370","985,630",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45105,"TENN. GAS - STORAGE, LA (D40106/40105)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"538,301","552,431","1,812","550,619",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45105,"TENN. GAS - STORAGE, LA (D40106/40105)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"538,555","552,290",44,"552,246",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45107,"TEXAS GAS - STORAGE, LA (D40108/R40107)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"395,000","395,000",0,"395,000",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45107,"TEXAS GAS - STORAGE, LA (D40108/R40107)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"395,000","395,000","5,730","389,270",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45109,"TRUNKLINE - STORAGE, LA (D40110/R40109)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"408,000","408,000","5,097","402,903",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45109,"TRUNKLINE - STORAGE, LA (D40110/R40109)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"408,000","408,000",77,"407,923",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45113,"FGT-STORAGE, LA (D40114/R40113)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"275,000","275,000","12,320","262,680",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45113,"FGT-STORAGE, LA (D40114/R40113)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"275,000","275,000","2,654","272,346",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45115,"TEXAS EASTERN - STORAGE, LA (D40116/R40115)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,Y,Y,"900,000","900,000","367,624","532,376",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45115,"TEXAS EASTERN - STORAGE, LA (D40116/R40115)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"900,000","900,000","88,940","811,060",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45117,"BAYOU COVE - STORAGE, LA (D40118/R40117)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"212,548","229,880",0,"229,880",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45122,KINDER MORGAN (R)INJ 40122/ (D) WTD 40123,,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"515,000","515,000",0,"515,000",EGAN,835460478
INTRDY_2022-12-30_0900,12-30-2022,12-29-2022,Operational Capacity,09:00,09:00,45122,KINDER MORGAN (R)INJ 40122/ (D) WTD 40123,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"515,000","515,000",0,"515,000",EGAN,835460478

