Cycle_Desc,Post_Date,Eff_Gas_Day,Cap_Type_Desc,Post_Time,Eff_Time,Loc,Loc_Name,Loc_Zn,Flow_Ind_Desc,Loc_Purp_Desc,Loc_QTI_Desc,Meas_Basis_Desc,IT,All_Qty_Avail,Total_Design_Capacity,Operating_Capacity,Total_Scheduled_Quantity,Operationally_Available_Capacity,TSP_Name,TSP
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,40111,Targa Louisiana Field Services LLC,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"25,443","37,473","30,000","7,473",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45101,"ANR - STORAGE, LA (D40102/R40101)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"412,000","412,000",0,"412,000",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45101,"ANR - STORAGE, LA (D40102/R40101)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"412,000","412,000","144,155","267,845",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45103,"COLUMBIA - STORAGE, LA (D40104/R40103)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,Y,Y,"1,020,000","1,020,000","71,337","948,663",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45103,"COLUMBIA - STORAGE, LA (D40104/R40103)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"1,020,000","1,020,000","60,435","959,565",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45105,"TENN. GAS - STORAGE, LA (D40106/40105)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,Y,Y,"538,301","552,431","1,196","551,235",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45105,"TENN. GAS - STORAGE, LA (D40106/40105)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"538,555","552,290","4,483","547,807",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45107,"TEXAS GAS - STORAGE, LA (D40108/R40107)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"395,000","395,000",0,"395,000",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45107,"TEXAS GAS - STORAGE, LA (D40108/R40107)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"395,000","395,000","10,694","384,306",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45109,"TRUNKLINE - STORAGE, LA (D40110/R40109)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"408,000","408,000","3,764","404,236",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45109,"TRUNKLINE - STORAGE, LA (D40110/R40109)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"408,000","408,000","1,554","406,446",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45113,"FGT-STORAGE, LA (D40114/R40113)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"275,000","275,000",0,"275,000",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45113,"FGT-STORAGE, LA (D40114/R40113)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"275,000","275,000","55,387","219,613",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45115,"TEXAS EASTERN - STORAGE, LA (D40116/R40115)",,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,Y,Y,"900,000","900,000","136,267","763,733",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45115,"TEXAS EASTERN - STORAGE, LA (D40116/R40115)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"900,000","900,000","41,000","859,000",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45117,"BAYOU COVE - STORAGE, LA (D40118/R40117)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"212,548","229,880",0,"229,880",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45122,KINDER MORGAN (R)INJ 40122/ (D) WTD 40123,,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"515,000","515,000",0,"515,000",EGAN,835460478
INTRDY_2022-12-22_0900,12-22-2022,12-21-2022,Operational Capacity,09:00,09:00,45122,KINDER MORGAN (R)INJ 40122/ (D) WTD 40123,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"515,000","515,000",0,"515,000",EGAN,835460478

